tlb:dtlb_bsize,tlb:dtlb_assoc,cache:il2lat,tlb:itlb_bsize,float_exec_time,decode:width,cache:dl1_assoc,cache:dl1_bsize,tlb:itlb_assoc,res:fpmult,cache:il1lat,cache:dl1lat,tlb:dtlb,mcf_execution_time,mem:width,res:imult,cache:dl1,bpred:btb,cache:dl2,cache:il1,cache:il2,cache:dl2_bsize,cache:dl2_assoc,cache:il1_repl,cache:il1_assoc,tlb:dtlb_repl,cache:dl1_nsets,config,tlb:itlb,lsq:size,cache:dl2lat,cache:dl2_repl,mcf_ipc,cache:il1_bsize,issue:inorder,bpred ,tlb:dtlb_nsets,ruu:size,res:fpalu,issue:width,cache:dl1_repl,tlb:itlb_repl,cache:dl2_nsets,res:ialu,milc_execution_time,bpred:ras,int_exec_time,tlb:itlb_nsets,milc_ipc,cache:il1_nsets
4096,4,2,4096,0.000694309294276,4,2,32,4,4,1,1,32:4096:4:r,0.000616286977219,8,4,1024:32:2:l,512,1024:256:4:l,1024:32:2:l,not found,256,4,l,2,r,1024,ysvg9c823jomolh912sib4jolfbkeaaj.cfg,16:4096:4:r,16,2,l,0.5882,32,true,bimod,32,32,4,4,l,r,1024,4,0.000754579517069,16,0.000735300602318,16,0.4804,1024
4096,4,2,4096,0.000337118260944,2,2,64,4,4,1,1,32:4096:4:r,0.000244439696896,8,4,512:64:2:l,512,2048:128:4:r,512:64:2:l,not found,128,4,l,2,r,512,acbl4vdspo74euzqvyybu1c8i0m956hy.cfg,16:4096:4:r,16,2,r,1.6364,64,false,bimod,32,32,4,4,l,r,2048,4,0.000305880798348,16,0.000322402786888,16,1.3077,512
4096,4,2,4096,0.000336475489459,4,2,64,4,4,1,1,32:4096:4:r,0.000241926406193,8,4,512:64:2:l,512,2048:128:4:l,512:64:2:l,not found,128,4,l,2,r,512,2axxqp57pvxdxkb4ag2mbifpdx1b8c22.cfg,16:4096:4:r,16,2,l,1.6534,64,false,2lev,32,32,4,4,l,r,2048,4,0.000309670171092,16,0.000304053366283,16,1.2917,512
4096,4,2,4096,0.00033441900172,4,2,32,4,4,1,1,32:4096:4:r,0.00024559494075,8,4,1024:32:2:l,512,2048:128:4:l,1024:32:2:l,not found,128,4,l,2,r,1024,le1vnfuda0evptbzehi58x0de4mo1znf.cfg,16:4096:4:r,16,2,l,1.6287,32,false,bimod,32,32,4,4,l,r,2048,4,0.000308809017216,16,0.000317671700612,16,1.2953,1024
4096,4,2,4096,0.000354702663209,2,2,64,4,4,1,1,32:4096:4:r,0.0002412843045,8,4,512:64:2:l,512,1024:256:4:l,512:64:2:l,not found,256,4,l,2,r,512,th81l0yks8gn2q6c4ne98fbw176mdtl7.cfg,16:4096:4:r,16,2,l,1.6578,64,false,2lev,32,32,4,4,l,r,1024,4,0.000386661150314,16,0.000293145125514,16,1.0345,512
4096,4,2,4096,0.000587703998016,8,2,32,4,4,1,1,32:4096:4:r,0.000246990108058,8,4,256:32:2:r,512,512:256:8:r,256:32:2:r,not found,256,8,r,2,r,256,7yfuun9xohq4su1iwu6a5ocd9yhjpwdw.cfg,16:4096:4:r,16,2,r,1.6195,32,false,2lev,32,32,4,4,r,r,512,4,0.000377750797998,16,0.000316456249155,16,1.0589,256
4096,4,2,4096,0.000409096009064,2,2,64,4,4,1,1,32:4096:4:r,0.000242131428571,8,4,512:64:2:r,512,512:256:8:r,512:64:2:r,not found,256,8,r,2,r,512,c7x0i16cffhyg104yxp44tf3x0ztr99o.cfg,16:4096:4:r,16,2,r,1.6520,64,false,2lev,32,32,4,4,r,r,512,4,0.000382263914373,16,0.000311103012983,16,1.0464,512
4096,4,2,4096,0.000398994257581,2,2,64,4,4,1,1,32:4096:4:r,0.000239092121937,8,4,128:64:2:l,512,1024:128:8:r,128:64:2:l,not found,128,8,l,2,r,128,9ebp4s5b2zvprslcapa71l9l3uq2uvdn.cfg,16:4096:4:r,16,2,r,1.6730,64,false,bimod,32,32,4,4,l,r,1024,4,0.000303444333182,16,0.000321620734149,16,1.3182,128
4096,4,2,4096,0.000586030384899,2,2,32,4,4,1,1,32:4096:4:r,0.000246898635887,8,4,256:32:2:r,512,512:256:8:l,256:32:2:r,not found,256,8,r,2,r,256,r0heuv1we854ngsjf6ynjmyi25l5fd4u.cfg,16:4096:4:r,16,2,l,1.6201,32,false,2lev,32,32,4,4,r,r,512,4,0.000385802777778,16,0.000298179116011,16,1.0368,256
4096,4,2,4096,0.000696737941597,4,2,32,4,4,1,1,32:4096:4:r,0.000589335067469,8,4,256:32:2:l,512,2048:128:4:r,256:32:2:l,not found,128,4,l,2,r,256,4d4xjhuwhyfots6u0z0xblnmvtho9a47.cfg,16:4096:4:r,16,2,r,0.6151,32,true,2lev,32,32,4,4,l,r,2048,4,0.000671172005184,16,0.00068263183145,16,0.5401,256
4096,4,2,4096,0.000691242320672,4,2,64,4,4,1,1,32:4096:4:r,0.00061544991511,8,4,512:64:2:l,512,1024:256:4:l,512:64:2:l,not found,256,4,l,2,r,512,b5qmccj1gg9ctes8fp3cmeky7b5wk9fi.cfg,16:4096:4:r,16,2,l,0.5890,64,true,bimod,32,32,4,4,l,r,1024,4,0.000753951747088,16,0.00072954070284,16,0.4808,512
4096,4,2,4096,0.000429535912471,8,2,32,4,4,1,1,32:4096:4:r,0.000257998245614,8,4,256:32:2:l,512,1024:128:8:l,256:32:2:l,not found,128,8,l,2,r,256,0v3sh8qe7kstpki7d7jqn5pr6g5v1x2n.cfg,16:4096:4:r,16,2,l,1.5504,32,false,2lev,32,32,4,4,l,r,1024,4,0.000306607634524,16,0.000311547179946,16,1.3046,256
4096,4,2,4096,0.000346730420843,8,2,32,4,4,1,1,32:4096:4:r,0.000246199593771,8,4,1024:32:2:r,512,1024:128:8:r,1024:32:2:r,not found,128,8,r,2,r,1024,6hvcdz2r224643ybxd70hcgxagybwxw7.cfg,16:4096:4:r,16,2,r,1.6247,32,false,bimod,32,32,4,4,r,r,1024,4,0.000306091460055,16,0.000338531642095,16,1.3068,1024
4096,4,2,4096,0.000720151911168,4,2,32,4,4,1,1,32:4096:4:r,0.000631093314763,8,4,1024:32:2:r,512,1024:128:8:r,1024:32:2:r,not found,128,8,r,2,r,1024,fsi8plx7h9nq34a5t1x4ynzlrlhj6zx0.cfg,16:4096:4:r,16,2,r,0.5744,32,true,2lev,32,32,4,4,r,r,1024,4,0.000686553030303,16,0.000763751166605,16,0.5280,1024
